Ticker,2020_NI,2021_NI,2022_NI,2023_NI,2020_Div,2021_Div,2022_Div,2023_Div,2020_2021_Div_Grow,2021_2022_Div_Grow,2022_2023_Div_Grow
RARE,-186566000.0,-454025000.0,-707421000.0,-606639000.0,,,,,,,
RAVE,-4233000.0,1520000.0,8022000.0,1613000.0,,,,,,,
RBB,32928000.0,56906000.0,64327000.0,42465000.0,0.3299999999999999,0.38,,,0.1515151515151518,,
RBBN,88591000.0,-177185000.0,-98083000.0,-66206000.0,,,,,,,
RBC,,90100000.0,54700000.0,166700000.0,,0.33,,,,,
RBCAA,83246000.0,87611000.0,91106000.0,90374000.0,1.144,0.616,,,-0.4615384615384615,,
RBCN,-1063000.0,-730000.0,935000.0,-15000.0,,,,,,,
RC,44870000.0,157744000.0,194263000.0,339451000.0,1.3,1.66,,,0.2769230769230768,,
RCKT,-139700000.0,-169069000.0,-221863000.0,-245595000.0,,,,,,,
RCKY,20964000.0,20559000.0,20465000.0,10426000.0,0.56,0.28,,,-0.5,,
RCL,-5797462000.0,-5260000000.0,-2156000000.0,1697000000.0,0.78,,,,,,
RCM,115200000.0,87300000.0,-63300000.0,3300000.0,,,,,,,
RCMT,-8869000.0,10989000.0,20889000.0,16831000.0,,,,,,,
RCUS,-123000000.0,53000000.0,-267000000.0,-307000000.0,,,,,,,
RDFN,-18527000.0,-109613000.0,-321143000.0,-130026000.0,,,,,,,
RDI,-65200000.0,31921000.0,-36184000.0,-30673000.0,,,,,,,
RDN,393626000.0,600671000.0,742934000.0,603119000.0,0.5,0.545,0.2,,0.09,-0.6330275229357798,
RDNT,-14840000.0,24727000.0,10650000.0,3044000.0,,,,,,,
RDUS,-4145000.0,165112000.0,168800000.0,-25791000.0,,,,,,,
RDVT,-6813000.0,655000.0,616000.0,13529000.0,,,,,,,
REED,-10177000.0,-16402000.0,-20057000.0,-15523000.0,,,,,,,
REFR,-2340864.0,-1846352.0,-2669349.0,-1908364.0,,,,,,,
REG,44889000.0,361411000.0,482865000.0,364557000.0,2.38,1.19,,,-0.5,,
REGI,122813000.0,213819000.0,,,,,,,,,
REGN,3513200000.0,8075300000.0,4338400000.0,3953600000.0,,,,,,,
REI,-253411828.0,3322892.0,138635025.0,104864641.0,,,,,,,
RELL,-1838000.0,1655000.0,17927000.0,22333000.0,0.24,0.12,,,-0.5,,
REPL,,-80870000.0,-118036000.0,-174284000.0,,,,,,,
RES,-212192000.0,7217000.0,218363000.0,195113000.0,,,,,,,
REVG,-30500000.0,44400000.0,15200000.0,45300000.0,0.1,0.15,,,0.4999999999999999,,
REX,,3001000.0,52364000.0,27697000.0,,,,,,,
REXR,76403000.0,128241000.0,167584000.0,238016000.0,0.86,0.96,,,0.1162790697674418,,
REZI,37000000.0,242000000.0,283000000.0,210000000.0,,,,,,,
RF,1094000000.0,2521000000.0,2245000000.0,2074000000.0,0.62,0.65,,,0.0483870967741935,,
RFIL,-81000.0,6181000.0,1448000.0,-3078000.0,0.02,,,,,,
RFL,-10415000.0,-24544000.0,-124658000.0,-1876000.0,,,,,,,
RGA,415000000.0,1170000000.0,517000000.0,902000000.0,2.8,2.86,0.73,,0.0214285714285714,-0.7447552447552448,
RGCO,10564534.0,10102062.0,-31732602.0,11299282.0,0.7,0.74,0.195,,0.0571428571428572,-0.7364864864864864,
RGEN,59926000.0,128291000.0,185959000.0,41577000.0,,,,,,,
RGLD,199343000.0,302532000.0,238982000.0,239440000.0,1.12,0.8999999999999999,,,-0.1964285714285716,,
RGLS,-15730000.0,-27808000.0,-28323000.0,-30037000.0,,,,,,,
RGNX,-111250000.0,127840000.0,-280321000.0,-263494000.0,,,,,,,
RGR,90398000.0,155899000.0,88332000.0,48215000.0,6.09,3.36,,,-0.4482758620689655,,
RGS,-171362000.0,-113331000.0,-85857000.0,-7385000.0,,,,,,,
RH,,271815000.0,688546000.0,528642000.0,,,,,,,
RHE,-688000.0,-1182000.0,-6867000.0,-3888000.0,,,,,,,
RHI,306276000.0,598626000.0,657919000.0,411146000.0,1.36,1.52,0.43,,0.1176470588235293,-0.7171052631578948,
RHP,-417391000.0,-176966000.0,128993000.0,311217000.0,0.95,,,,,,
RIBT,-11730000.0,-8949000.0,-7858000.0,,,,,,,,
RICK,-6085000.0,30336000.0,46041000.0,29246000.0,0.15,0.16,,,0.0666666666666667,,
RIG,-567000000.0,-592000000.0,-621000000.0,-954000000.0,,,,,,,
RIGL,-29744000.0,-17914000.0,-58573000.0,-25091000.0,,,,,,,
RILY,205148000.0,445054000.0,-159829000.0,-99910000.0,1.025,10.5,,,9.24390243902439,,
RIOT,-14114000.0,-15437000.0,-509553000.0,-49472000.0,,,,,,,
RJF,818000000.0,1403000000.0,1509000000.0,1739000000.0,1.11,1.4300000000000002,0.34,,0.2882882882882883,-0.7622377622377622,
RKDA,-4655000.0,-14660000.0,-15376000.0,-13981000.0,,,,,,,
RL,,-121100000.0,600100000.0,522700000.0,0.688,2.063,,,1.9985465116279075,,
RLGT,10541000.0,23110000.0,44464000.0,20595000.0,,,,,,,
RLI,157091000.0,279354000.0,583411000.0,304611000.0,1.95,2.74,0.25,,0.4051282051282052,-0.9087591240875912,
RLJ,-404441000.0,-305168000.0,41925000.0,76405000.0,0.04,0.04,,,0.0,,
RM,26730000.0,88687000.0,51224000.0,15958000.0,0.2,0.95,0.3,,3.75,-0.6842105263157894,
RMAX,11250000.0,-15616000.0,6110000.0,-69022000.0,0.88,0.92,0.23,,0.0454545454545455,-0.75,
RMBS,-40471000.0,18334000.0,-14310000.0,333904000.0,,,,,,,
RMCF,,-899777.0,-341697.0,-5680778.0,0.12,,,,,,
RMD,621674000.0,474505000.0,779437000.0,897556000.0,1.56,1.62,0.42,,0.0384615384615384,-0.7407407407407408,
RMR,28792000.0,35696000.0,34004000.0,57147000.0,1.52,1.14,,,-0.25,,
RMTI,-30890000.0,-32674000.0,-18679000.0,-8439000.0,,,,,,,
RNG,-82996000.0,-376250000.0,-879166000.0,-165240000.0,,,,,,,
RNR,762405000.0,-40155000.0,-1061203000.0,2561132000.0,1.4,1.44,,,0.0285714285714286,,
RNST,83651000.0,175892000.0,166068000.0,144678000.0,0.88,0.44,,,-0.5,,
ROCK,64566000.0,75629000.0,82406000.0,110533000.0,,,,,,,
ROG,49990000.0,108100000.0,116600000.0,56600000.0,,,,,,,
ROIC,32014000.0,53508000.0,51869000.0,34534000.0,0.2,0.22,,,0.0999999999999999,,
ROK,1023400000.0,1344300000.0,919100000.0,1278000000.0,4.13,4.33,1.12,,0.0484261501210654,-0.7413394919168591,
ROKU,-17507000.0,242385000.0,-498005000.0,-709561000.0,,,,,,,
ROL,266756000.0,356565000.0,368599000.0,434957000.0,0.273333,0.32,0.1,,0.1707331350404086,-0.6875,
ROP,949700000.0,1152600000.0,4544700000.0,1384200000.0,2.051,2.2505,0.62,,0.0972696245733788,-0.7245056654076871,
ROST,,85382000.0,1722589000.0,1512041000.0,0.285,0.57,,,1.0,,
RPD,-98849000.0,-146334000.0,-124717000.0,-149260000.0,,,,,,,
RPM,304385000.0,502643000.0,491481000.0,478691000.0,1.46,1.54,0.4,,0.0547945205479452,-0.7402597402597403,
RRC,-711777000.0,411778000.0,1183370000.0,871142000.0,,,,,,,
RRGB,-276068000.0,-50443000.0,-78883000.0,-21228000.0,,,,,,,
RRR,-150397000.0,241850000.0,205457000.0,176004000.0,0.1,,,,,,
RS,369100000.0,1413000000.0,1840100000.0,1335900000.0,2.5,2.7505,,,0.1002,,
RSG,967200000.0,1290400000.0,1487600000.0,1731000000.0,1.66,1.77,,,0.0662650602409639,,
RUN,-173394000.0,-79423000.0,173377000.0,-1604497000.0,,,,,,,
RUSHA,114887000.0,241415000.0,391382000.0,347055000.0,0.49667,0.36,,,-0.2751726498479876,,
RUSHB,114887000.0,241415000.0,391382000.0,347055000.0,0.49667,0.36,,,-0.2751726498479876,,
RVNC,-282089000.0,-281310000.0,-356422000.0,-323986000.0,,,,,,,
RVP,24223013.0,56064241.0,5078557.0,-7011036.0,,,,,,,
RVSB,,10472000.0,21820000.0,18069000.0,0.2,0.15,,,-0.25,,
RWT,-581847000.0,319613000.0,-163520000.0,-2274000.0,0.7250000000000001,0.78,,,0.0758620689655171,,
RYAM,555000.0,66414000.0,-14919000.0,-101835000.0,,,,,,,
RYI,-65800000.0,294300000.0,391000000.0,145700000.0,,0.165,0.1,,,-0.3939393939393939,
RYN,37084000.0,152550000.0,107077000.0,173493000.0,1.08,1.08,,,0.0,,
RYTM,-133996000.0,-69612000.0,-181119000.0,-184678000.0,,,,,,,
SABR,-1282339000.0,-928469000.0,-435448000.0,-527608000.0,0.14,,,,,,
SACH,8993865.0,13318696.0,20908651.0,15899153.0,0.48,0.48,,,0.0,,
SAFE,59294000.0,73123000.0,135423000.0,-54973000.0,0.79848,0.6722400000000001,,,-0.1581003907424104,,
SAFT,138211000.0,130710000.0,46561000.0,18875000.0,3.6,1.8,,,-0.5,,
SAGE,606073000.0,-457892000.0,-532784000.0,-541489000.0,,,,,,,
SAH,-51400000.0,348900000.0,88500000.0,178200000.0,0.4,0.4599999999999999,,,0.1499999999999997,,
SAIA,138340000.0,253235000.0,357422000.0,354857000.0,,,,,,,
SAIC,,209000000.0,277000000.0,300000000.0,1.48,1.48,0.37,,0.0,-0.7499999999999999,
SALM,-54062000.0,41514000.0,-3236000.0,,0.025,,,,,,
SAM,191960000.0,14553000.0,67263000.0,76250000.0,,,,,,,
SAMG,9960000.0,14693000.0,18828000.0,9094000.0,0.64,0.66,,,0.03125,,
SANM,133169000.0,249546000.0,240384000.0,309970000.0,,,,,,,
SANW,-19674324.0,-19170967.0,-36395350.0,14410078.0,,,,,,,
SASR,96953000.0,235107000.0,166299000.0,122844000.0,1.2,0.64,,,-0.4666666666666666,,
SATS,-40150000.0,2486285000.0,2477720000.0,-1702057000.0,,,,,,,
SAVE,-428700000.0,-472569000.0,-554150000.0,-447464000.0,,,,,,,
SBAC,24104000.0,237624000.0,461429000.0,501812000.0,1.86,1.16,,,-0.3763440860215054,,
SBCF,77764000.0,124403000.0,106507000.0,104033000.0,,0.13,,,,,
SBFG,14944000.0,18277000.0,12521000.0,12095000.0,0.4,0.215,,,-0.4625,,
SBGI,-2414000000.0,-414000000.0,2652000000.0,-291000000.0,0.8,0.4,,,-0.5,,
SBH,113245000.0,239858000.0,183553000.0,184600000.0,,,,,,,
SBNY,528359000.0,918441000.0,1337049000.0,,2.24,1.6800000000000002,,,-0.25,,
SBOW,-309382000.0,86759000.0,340437000.0,297716000.0,,,,,,,
SBRA,138417000.0,-113256000.0,-77605000.0,13756000.0,1.35,0.6,,,-0.5555555555555556,,
SBSI,82153000.0,113401000.0,105020000.0,86692000.0,1.3,0.65,,,-0.5,,
SBT,-12967000.0,23390000.0,-14194000.0,7413000.0,0.01,,,,,,
SBUX,928300000.0,4199300000.0,3281600000.0,4124500000.0,1.68,0.9,,,-0.4642857142857142,,
SCHL,-43800000.0,-11000000.0,80900000.0,86300000.0,0.6,0.3,,,-0.5,,
SCHW,3299000000.0,5855000000.0,7183000000.0,5067000000.0,0.72,0.72,0.2,,0.0,-0.7222222222222223,
SCI,515907000.0,802939000.0,565338000.0,537317000.0,0.78,0.88,,,0.1282051282051281,,
SCL,126770000.0,137804000.0,147153000.0,40204000.0,1.13,1.25,0.335,,0.1061946902654868,-0.732,
SCOR,-47918000.0,-50037000.0,-66561000.0,-79361000.0,,,,,,,
SCS,,26100000.0,4000000.0,35300000.0,0.37,0.5349999999999999,,,0.4459459459459457,,
SCSC,-192654000.0,10795000.0,88798000.0,89809000.0,,,,,,,
SCVL,,15991000.0,154881000.0,110068000.0,0.175,0.185,,,0.0571428571428572,,
SCWX,,-21902000.0,-39791000.0,-114499000.0,,,,,,,
SCX,-21839000.0,15533000.0,14878000.0,23088000.0,,,,,,,
SCYX,-55185000.0,-32866000.0,-62809000.0,67041000.0,,,,,,,
SD,-277353000.0,116738000.0,242168000.0,60857000.0,,,,,,,
SDPI,-3429874.0,-529801.0,1065157.0,7436045.0,,,,,,,
SEAC,,-21759000.0,-7430000.0,-11404000.0,,,,,,,
SEB,283000000.0,570000000.0,580000000.0,226000000.0,9.0,9.0,2.25,,0.0,-0.75,
SEDG,140322000.0,169170000.0,93779000.0,34329000.0,,,,,,,
SEE,502900000.0,506800000.0,491600000.0,341600000.0,0.64,0.76,,,0.1875,,
SEIC,447286000.0,546593000.0,475467000.0,462258000.0,0.72,0.37,,,-0.4861111111111111,,
SELF,274341.0,3281251.0,2057723.0,2938769.0,0.26,0.13,,,-0.5,,
SEM,258995000.0,402225000.0,158994000.0,243491000.0,,0.375,0.125,,,-0.6666666666666666,
SENEA,,126100000.0,46200000.0,9231000.0,,,,,,,
SENEB,,126100000.0,46200000.0,9231000.0,,,,,,,
SENS,-175168000.0,-302474000.0,142119000.0,-60392000.0,,,,,,,
SF,503472000.0,824858000.0,662155000.0,522536000.0,0.5099990000000001,0.6,0.3,,0.176472895044892,-0.5,
SFBC,8937000.0,9156000.0,8804000.0,7439000.0,0.7999999999999999,0.44,,,-0.4499999999999999,,
SFBS,169569000.0,207734000.0,251504000.0,206853000.0,0.725,0.4,,,-0.4482758620689654,,
SFIX,-67117000.0,-8876000.0,-207121000.0,-171973000.0,,,,,,,
SFM,287450000.0,244157000.0,261164000.0,258856000.0,,,,,,,
SFNC,254904000.0,271156000.0,256412000.0,175057000.0,0.68,0.36,,,-0.4705882352941177,,
SFST,18328000.0,46711000.0,29115000.0,13426000.0,,,,,,,
SGA,-1913000.0,11157000.0,9202000.0,9500000.0,0.32,0.8200000000000001,,,1.5625,,
SGC,41026000.0,29440000.0,-31970000.0,8772000.0,0.3,0.4599999999999999,0.12,,0.5333333333333331,-0.7391304347826086,
SGH,-1143000.0,21310000.0,66557000.0,-187526000.0,,,,,,,
SGMA,,1541019.0,9864168.0,-20575385.0,,,,,,,
SGMO,-120996000.0,-178286000.0,-192278000.0,-257831000.0,,,,,,,
SGRP,3367000.0,-1779000.0,-732000.0,,,,,,,,
SGRY,-116100000.0,-70900000.0,-54600000.0,-11900000.0,,,,,,,
SHAK,-42158000.0,-4561000.0,-21229000.0,20264000.0,,,,,,,
SHBI,15730000.0,15368000.0,31177000.0,11228000.0,0.48,0.24,,,-0.5,,
SHEN,125673000.0,998831000.0,-8379000.0,8038000.0,0.34,18.75,,,54.147058823529406,,
SHO,-404689000.0,34298000.0,87289000.0,206708000.0,0.05,,,,,,
SHOO,-18397000.0,190678000.0,216061000.0,171554000.0,0.15,0.3,,,1.0,,
SHW,2030400000.0,1864400000.0,2020100000.0,2388800000.0,1.786668,2.2,0.6,,0.2313423646698772,-0.7272727272727273,
SIBN,-43697000.0,-56572000.0,-61256000.0,-43336000.0,,,,,,,
SIEB,2975000.0,5063000.0,-1990000.0,,,,,,,,
SIF,9191000.0,-743000.0,-9640000.0,-8692000.0,,,,,,,
SIG,,-15200000.0,769900000.0,376700000.0,0.37,0.36,0.18,,-0.027027027027027,-0.5,
SIGA,56342010.0,69450766.0,33904806.0,68068826.0,,,,,,,
SIGI,246355000.0,403837000.0,224886000.0,365238000.0,0.94,0.5,,,-0.4680851063829787,,
SILK,-47365000.0,-49811000.0,-55010000.0,-55743000.0,,,,,,,
SINT,-7029000.0,-9309000.0,-12039000.0,-8259000.0,,,,,,,
SIRI,131000000.0,1314000000.0,1213000000.0,1258000000.0,0.054,0.03,,,-0.4444444444444445,,
SITC,35721000.0,124935000.0,168719000.0,265703000.0,,,,,,,
SITE,121300000.0,238400000.0,245400000.0,173400000.0,,,,,,,
SIX,-423380000.0,127829000.0,101383000.0,38999000.0,0.25,,,,,,
SJM,,876300000.0,631700000.0,-91300000.0,3.56,3.78,0.99,,0.0617977528089886,-0.7380952380952381,
SJW,61515000.0,60478000.0,73828000.0,84987000.0,1.28,1.36,0.36,,0.0625,-0.7352941176470588,
SKT,-36278000.0,9118000.0,82063000.0,99151000.0,0.713,0.716,0.1825,,0.0042075736325385,-0.7451117318435754,
SKX,98564000.0,741503000.0,373028000.0,545799000.0,,,,,,,
SKY,,84899000.0,248044000.0,401802000.0,,,,,,,
SKYW,-8515000.0,111910000.0,72953000.0,34342000.0,0.14,,,,,,
SLAB,12531000.0,2117399000.0,91402000.0,-34516000.0,,,,,,,
SLB,-10518000000.0,1881000000.0,3441000000.0,4203000000.0,0.875,0.5,0.125,,-0.4285714285714285,-0.75,
SLCA,-114094000.0,-33761000.0,78176000.0,146925000.0,0.02,,,,,,
SLDB,-88290000.0,-72188000.0,-85981000.0,-96015000.0,,,,,,,
SLG,379802000.0,457059000.0,-71631000.0,-557304000.0,4.723864,6.078200000000001,0.6216,,0.2867008872397683,-0.8977328814451647,
SLGN,308722000.0,359081000.0,340848000.0,325965000.0,0.48,0.28,,,-0.4166666666666666,,
SLM,880690000.0,1160513000.0,469014000.0,581391000.0,0.12,0.06,,,-0.5,,
SLNO,-24639000.0,-30910000.0,-24067000.0,-38988000.0,,,,,,,
SLP,9332000.0,9782000.0,12483000.0,9961000.0,0.24,0.18,,,-0.25,,
SLS,-16757000.0,-20699000.0,-41301000.0,-37340000.0,,,,,,,
SM,-764614000.0,36229000.0,1111952000.0,817880000.0,0.02,0.02,,,0.0,,
SMAR,,-114979000.0,-171097000.0,-215639000.0,,,,,,,
SMBC,27545000.0,47180000.0,47169000.0,39237000.0,0.6,0.72,0.2,,0.2,-0.7222222222222223,
SMBK,24332000.0,34790000.0,43022000.0,28593000.0,0.2,0.12,,,-0.4000000000000001,,
SMG,387400000.0,512500000.0,-437500000.0,-380100000.0,6.78,2.56,0.66,,-0.6224188790560473,-0.7421875,
SMIT,3880575.0,-8089672.0,-3283776.0,,,,,,,,
SMMF,31326000.0,45738000.0,53216000.0,55239000.0,0.68,0.34,,,-0.5,,
SMP,57393000.0,90886000.0,55351000.0,34148000.0,0.5,1.0,0.27,,1.0,-0.73,
SMPL,65638000.0,40880000.0,108574000.0,133575000.0,,,,,,,
SMRT,-37109000.0,-71961000.0,-96322000.0,-34587000.0,,,,,,,
SMSI,4165000.0,-31043000.0,-29279000.0,-24396000.0,,,,,,,
SMTC,,59903000.0,125664000.0,61380000.0,,,,,,,
SNA,627000000.0,820500000.0,911700000.0,1011100000.0,4.470000000000001,5.109999999999999,1.42,,0.1431767337807603,-0.7221135029354208,
SNAP,-944839000.0,-487955000.0,-1429653000.0,-1322485000.0,,,,,,,
SNBR,139189000.0,153746000.0,36610000.0,-15287000.0,,,,,,,
SNCR,-10702000.0,-22942000.0,-7916000.0,-54535000.0,,,,,,,
SND,37954000.0,-50674000.0,-703000.0,4649000.0,,,,,,,
SNDR,211700000.0,405400000.0,457800000.0,238500000.0,2.26,0.28,,,-0.8761061946902655,,
SNDX,-73158000.0,24926000.0,-149338000.0,-209360000.0,,,,,,,
SNFCA,55596613.0,39518990.0,25690302.0,14495058.0,,,,,,,
SNOA,,-3950000.0,-5086000.0,-5151000.0,,,,,,,
SNPS,664347000.0,757516000.0,984594000.0,1229888000.0,,,,,,,
SNV,373695000.0,760467000.0,757902000.0,543705000.0,1.32,1.32,,,0.0,,
SNX,529160000.0,395069000.0,651307000.0,626911000.0,0.163,0.8,0.3,,3.9079754601227,-0.625,
SO,3134000000.0,2408000000.0,3535000000.0,3976000000.0,2.54,2.62,0.66,,0.031496062992126,-0.748091603053435,
SOHO,-49193564.0,-26221474.0,32536521.0,3941421.0,0.13,,,,,,
SOI,-29341000.0,-868000.0,21158000.0,24336000.0,0.42,0.42,,,0.0,,
SON,207463000.0,-85477000.0,466437000.0,474959000.0,1.72,1.8,0.45,,0.0465116279069767,-0.75,
SONO,-20115000.0,158595000.0,67383000.0,-10274000.0,,,,,,,
SP,-172800000.0,31700000.0,45200000.0,31100000.0,,,,,,,
SPB,97800000.0,189600000.0,71600000.0,1801500000.0,1.68,1.68,0.42,,0.0,-0.75,
SPG,1112564000.0,2249631000.0,2139535000.0,2283126000.0,6.0,5.85,,,-0.025,,
SPGI,2339000000.0,3024000000.0,3248000000.0,2626000000.0,2.68,3.08,0.77,,0.1492537313432835,-0.75,
SPLK,,-907980000.0,-1339097000.0,-277862000.0,,,,,,,
SPOK,-44225000.0,-22180000.0,21856000.0,15666000.0,0.5,0.25,,,-0.5,,
SPR,-870300000.0,-540800000.0,-545700000.0,-616200000.0,0.04,0.04,,,0.0,,
SPRO,-78280000.0,-89756000.0,-46415000.0,22806000.0,,,,,,,
SPSC,45586000.0,44597000.0,55134000.0,65824000.0,,,,,,,
SPTN,75914000.0,73751000.0,34518000.0,52237000.0,0.772,0.4,,,-0.4818652849740932,,
SPWH,,91380000.0,108470000.0,40518000.0,,,,,,,
SPWR,472844000.0,-46703000.0,42849000.0,,,,,,,,
SPXC,99000000.0,425400000.0,200000.0,89900000.0,,,,,,,
SQ,213105000.0,166284000.0,-540747000.0,9772000.0,,,,,,,
SR,88600000.0,271700000.0,220800000.0,217500000.0,2.518,2.635,,,0.0464654487688641,,
SRCE,81437000.0,118534000.0,120509000.0,124927000.0,1.13,0.59,,,-0.4778761061946902,,
SRCL,-57300000.0,-27800000.0,56000000.0,-21400000.0,,,,,,,
SRDX,1123000.0,4237000.0,-27274000.0,-1536000.0,,,,,,,
SRE,3933000000.0,1318000000.0,2139000000.0,3075000000.0,4.18,4.4,,,0.0526315789473685,,
SRG,-105026000.0,-28149000.0,-73945000.0,,,,,,,,
SRI,-7950000.0,3406000.0,-14056000.0,-5183000.0,,,,,,,
SRNE,-298461000.0,-428325000.0,-572843000.0,,,,,,,,
SRPT,-554128000.0,-418780000.0,-703488000.0,-535977000.0,,,,,,,
SRRK,-86483000.0,-131799000.0,-134502000.0,-165789000.0,,,,,,,
SRTS,-6836000.0,4119000.0,24244000.0,485000.0,,,,,,,
SSB,120632000.0,475543000.0,496049000.0,494308000.0,1.88,0.94,,,-0.5,,
SSBI,10517000.0,14698000.0,16968000.0,10822000.0,0.48,0.48,0.12,,0.0,-0.75,
SSD,187000000.0,266447000.0,333995000.0,353987000.0,0.6900000000000001,0.96,0.25,,0.3913043478260868,-0.7395833333333334,
SSKN,-4412000.0,-2706000.0,-5549000.0,-10830000.0,,,,,,,
SSNC,625200000.0,800000000.0,650200000.0,607100000.0,0.53,0.32,,,-0.3962264150943396,,
SSP,269333000.0,122712000.0,195902000.0,-947784000.0,0.2,,,,,,
SSTI,1225000.0,-4431000.0,6385000.0,,,,,,,,
SSTK,71766000.0,91883000.0,76103000.0,110269000.0,0.68,0.84,0.24,,0.2352941176470586,-0.7142857142857143,
ST,164286000.0,363580000.0,310685000.0,-3909000.0,,,,,,,
STAA,5913000.0,27511000.0,39665000.0,21347000.0,,,,,,,
STAG,202147000.0,192334000.0,178326000.0,192845000.0,1.44,1.450497,0.243334,,0.0072895833333333,-0.8322409491367442,
STBA,21040000.0,110343000.0,135520000.0,144781000.0,1.12,0.56,,,-0.5,,
STC,154905000.0,323216000.0,162305000.0,30439000.0,1.2,1.365,,,0.1375,,
STCN,-5284000.0,-44391000.0,-10968000.0,15609000.0,,,,,,,
STE,,397400000.0,243888000.0,107030000.0,1.54,1.66,0.43,,0.0779220779220778,-0.7409638554216867,
STIM,-27453000.0,-31193000.0,-37159000.0,-30189000.0,,,,,,,
STKS,-12825000.0,31348000.0,13534000.0,4718000.0,,,,,,,
STLD,550822000.0,3214066000.0,3862674000.0,2450882000.0,1.0,0.52,,,-0.48,,
STRA,86268000.0,55087000.0,46670000.0,69791000.0,2.4,1.2,,,-0.5,,
STRL,42306000.0,62645000.0,106461000.0,138655000.0,,,,,,,
STRM,,296000.0,-6542000.0,-11379000.0,,,,,,,
STRS,-22790000.0,57394000.0,90426000.0,-14807000.0,,,,,,,
STRT,-7605000.0,22532000.0,7016000.0,-6670000.0,0.14,,,,,,
STT,2420000000.0,2693000000.0,2774000000.0,1944000000.0,2.08,2.18,,,0.0480769230769231,,
STWD,331689000.0,447739000.0,871475000.0,339213000.0,1.92,1.92,,,0.0,,
STX,1004000000.0,1314000000.0,1649000000.0,-529000000.0,2.62,1.34,,,-0.4885496183206106,,
STZ,,1998000000.0,-40400000.0,-71000000.0,3.0,3.03,0.76,,0.0099999999999999,-0.7491749174917491,
SUI,131614000.0,380200000.0,242000000.0,-213300000.0,3.16,3.32,,,0.0506329113924049,,
SUM,137967000.0,152184000.0,272145000.0,285856000.0,,,,,,,
SUP,-243561000.0,3754000.0,37034000.0,-92852000.0,,,,,,,
SUPN,126950000.0,53424000.0,60711000.0,1316000.0,,,,,,,
SVRA,-49615000.0,-43014000.0,-38150000.0,-54698000.0,,,,,,,
SVT,100000.0,4055000.0,-2117000.0,-10787000.0,,,,,,,
SWAV,-65699000.0,-9136000.0,215996000.0,147278000.0,,,,,,,
SWK,1233800000.0,1689200000.0,1062500000.0,-310500000.0,2.78,2.98,,,0.0719424460431655,,
SWKS,814800000.0,1498300000.0,1275200000.0,982800000.0,1.88,1.0,,,-0.4680851063829787,,
SWN,-3112000000.0,-25000000.0,1849000000.0,1557000000.0,,,,,,,
SXC,3700000.0,43400000.0,100700000.0,57500000.0,0.24,0.24,0.06,,0.0,-0.75,
SXI,20188000.0,36473000.0,61393000.0,138992000.0,0.9,0.98,0.26,,0.0888888888888888,-0.7346938775510204,
SXT,109472000.0,118745000.0,140887000.0,93394000.0,1.56,1.58,0.41,,0.0128205128205128,-0.7405063291139241,
SYBT,58869000.0,74645000.0,92972000.0,107748000.0,1.08,0.54,,,-0.5,,
SYBX,-59173000.0,-60561000.0,-66147000.0,-57282000.0,,,,,,,
SYF,1385000000.0,4221000000.0,3016000000.0,2238000000.0,0.88,0.88,0.22,,0.0,-0.75,
SYK,1599000000.0,1994000000.0,2358000000.0,3165000000.0,2.355,2.585,,,0.0976645435244161,,
SYPR,1668000.0,2923000.0,-2494000.0,-1596000.0,,,,,,,
SYRS,-84038000.0,-86558000.0,-94654000.0,-164574000.0,,,,,,,
SYY,215475000.0,524209000.0,1358768000.0,1770124000.0,1.8,1.84,0.47,,0.0222222222222222,-0.7445652173913043,
T,-5176000000.0,20081000000.0,-8524000000.0,14400000000.0,2.08,2.6,0.52,,0.25,-0.8,
TACO,-89738000.0,,,,,0.08,,,,,
TACT,-5630000.0,-4041000.0,-5936000.0,4748000.0,,,,,,,
TAIT,1359000.0,2010000.0,3208000.0,1845000.0,0.145,0.08,,,-0.4482758620689654,,
TALO,-465605000.0,-182952000.0,381915000.0,187332000.0,,,,,,,
TAP,-949000000.0,1005700000.0,-175300000.0,948900000.0,0.57,0.68,,,0.192982456140351,,
TAST,-29463000.0,-43029000.0,-75572000.0,33796000.0,,,,,,,
TAYD,3029976.0,1062895.0,2239423.0,6287358.0,,,,,,,
TBBK,80084000.0,110653000.0,130213000.0,192296000.0,,,,,,,
TBI,-141841000.0,61634000.0,62273000.0,-14173000.0,,,,,,,
TBIO,-18010000.0,-38958000.0,-48471000.0,-47724000.0,,,,,,,
TBNK,18605000.0,17430000.0,16156000.0,5027000.0,0.92,0.56,,,-0.3913043478260869,,
TBPH,-278017000.0,-199426000.0,872132000.0,-55193000.0,,,,,,,
TCBI,66289000.0,253939000.0,332478000.0,189141000.0,,,,,,,
TCBK,64814000.0,117655000.0,125419000.0,117390000.0,0.88,0.5,,,-0.4318181818181818,,
TCI,6669000.0,9398000.0,468262000.0,5937000.0,,,,,,,
TCMD,-620000.0,-11811000.0,-17866000.0,28515000.0,,,,,,,
TCON,-16775000.0,-28667000.0,-29135000.0,-3588000.0,,,,,,,
TCS,,58283000.0,81718000.0,-158856000.0,0.21,,,,,,
TDC,129000000.0,147000000.0,33000000.0,62000000.0,,,,,,,
TDG,699000000.0,680000000.0,866000000.0,1298000000.0,,,,,,,
TDOC,-485136000.0,-428793000.0,-13659531000.0,-220368000.0,,,,,,,
